design_id,split,family,task_id,seed,policy,verify_enabled,status,solved,accounted_cost_usd,provider_reported_cost_usd,conservative_reserve_usd,elapsed_s,tool_calls,attempts,model_events,provider_retries,tokens_complete,known_tokens,unknown_token_upper_bound,hidden_passed,hidden_total,public_passed,public_total,verification_calls,verification_elapsed_s,caught_supplemental_failures,supplemental_grader_disagreement,supplemental_grader_disagreement_direction,success_after_repair,regressions_introduced,unnecessary_edits
73:external_boltons_math-repair-2:strong_only:verify-1,external,external_boltons_math,external_boltons_math-repair-2,73,strong_only,1,completed,1,0.000157,0.000157,0,7.374363,4,1,1,0,1,3015,0,6,6,3,3,1,0.452039,0,0,,0,0,0
73:external_boltons_math-repair-3:strong_only:verify-0,external,external_boltons_math,external_boltons_math-repair-3,73,strong_only,0,completed,1,0.000211,0.000211,0,22.853076,3,1,1,0,1,3330,0,6,6,3,3,0,0,0,unknown,,0,0,1
73:external_boltons_math-repair-3:strong_only:verify-1,external,external_boltons_math,external_boltons_math-repair-3,73,strong_only,1,completed,1,0.000459,0.000459,0,39.791815,5,2,2,0,1,6894,0,6,6,3,3,1,0.505173,0,0,,1,0,0
101:external_boltons_math-repair-1:strong_only:verify-0,external,external_boltons_math,external_boltons_math-repair-1,101,strong_only,0,completed,1,0.000179,0.000179,0,10.653665,3,1,1,0,1,3141,0,6,6,3,3,0,0,0,unknown,,0,0,0
101:external_boltons_math-repair-1:strong_only:verify-1,external,external_boltons_math,external_boltons_math-repair-1,101,strong_only,1,completed,1,0.000183,0.000183,0,11.77073,4,1,1,0,1,3165,0,6,6,3,3,1,0.503048,0,0,,0,0,0
101:external_boltons_math-repair-2:strong_only:verify-0,external,external_boltons_math,external_boltons_math-repair-2,101,strong_only,0,completed,1,0.000152,0.000152,0,13.391486,3,1,1,0,1,2983,0,6,6,3,3,0,0,0,unknown,,0,0,0
101:external_boltons_math-repair-2:strong_only:verify-1,external,external_boltons_math,external_boltons_math-repair-2,101,strong_only,1,completed,1,0.000153,0.000153,0,19.596823,4,1,1,0,1,2991,0,6,6,3,3,1,0.608536,0,0,,0,0,0
101:external_boltons_math-repair-3:strong_only:verify-0,external,external_boltons_math,external_boltons_math-repair-3,101,strong_only,0,completed,1,0.000646,0.000646,0,49.781943,4,2,2,0,1,8057,0,6,6,3,3,0,0,0,unknown,,1,0,0
101:external_boltons_math-repair-3:strong_only:verify-1,external,external_boltons_math,external_boltons_math-repair-3,101,strong_only,1,completed,1,0.000644,0.000644,0,49.094012,5,2,2,0,1,8038,0,6,6,3,3,1,0.50346,0,0,,1,0,0
31:external_boltons_math-repair-1:supervised_cost:verify-0,external,external_boltons_math,external_boltons_math-repair-1,31,supervised_cost,0,completed,1,0.000184,0.000184,0,22.739231,3,1,1,0,1,3172,0,6,6,3,3,0,0,0,unknown,,0,0,0
31:external_boltons_math-repair-1:supervised_cost:verify-1,external,external_boltons_math,external_boltons_math-repair-1,31,supervised_cost,1,completed,1,0.00041,0.00041,0,34.187182,5,2,2,0,1,6233,0,6,6,3,3,1,0.553984,0,0,,1,0,0
31:external_boltons_math-repair-2:supervised_cost:verify-0,external,external_boltons_math,external_boltons_math-repair-2,31,supervised_cost,0,completed,1,0.000152,0.000152,0,12.223382,3,1,1,0,1,2983,0,6,6,3,3,0,0,0,unknown,,0,0,0
31:external_boltons_math-repair-2:supervised_cost:verify-1,external,external_boltons_math,external_boltons_math-repair-2,31,supervised_cost,1,completed,1,0.000154,0.000154,0,10.806057,4,1,1,0,1,2996,0,6,6,3,3,1,0.503009,0,0,,0,0,0
31:external_boltons_math-repair-3:supervised_cost:verify-0,external,external_boltons_math,external_boltons_math-repair-3,31,supervised_cost,0,completed,1,0.000638,0.000638,0,82.619236,4,2,2,0,1,8011,0,6,6,3,3,0,0,0,unknown,,1,0,0
31:external_boltons_math-repair-3:supervised_cost:verify-1,external,external_boltons_math,external_boltons_math-repair-3,31,supervised_cost,1,completed,1,0.000338,0.000338,0,32.65135,4,1,1,0,1,4076,0,6,6,3,3,1,0.452227,0,0,,0,0,0
47:external_boltons_math-repair-1:supervised_cost:verify-0,external,external_boltons_math,external_boltons_math-repair-1,47,supervised_cost,0,completed,1,0.000182,0.000182,0,14.832786,3,1,1,0,1,3158,0,6,6,3,3,0,0,0,unknown,,0,0,0
47:external_boltons_math-repair-1:supervised_cost:verify-1,external,external_boltons_math,external_boltons_math-repair-1,47,supervised_cost,1,completed,1,0.000176,0.000176,0,16.676298,4,1,1,0,1,3127,0,6,6,3,3,1,0.503895,0,0,,0,0,0
47:external_boltons_math-repair-2:supervised_cost:verify-0,external,external_boltons_math,external_boltons_math-repair-2,47,supervised_cost,0,completed,1,0.000155,0.000155,0,15.373662,3,1,1,0,1,2999,0,6,6,3,3,0,0,0,unknown,,0,0,0
47:external_boltons_math-repair-2:supervised_cost:verify-1,external,external_boltons_math,external_boltons_math-repair-2,47,supervised_cost,1,completed,1,0.000154,0.000154,0,11.017079,4,1,1,0,1,2994,0,6,6,3,3,1,0.502676,0,0,,0,0,0
47:external_boltons_math-repair-3:supervised_cost:verify-0,external,external_boltons_math,external_boltons_math-repair-3,47,supervised_cost,0,completed,1,0.000213,0.000213,0,20.211675,3,1,1,0,1,3341,0,6,6,3,3,0,0,0,unknown,,0,0,1
47:external_boltons_math-repair-3:supervised_cost:verify-1,external,external_boltons_math,external_boltons_math-repair-3,47,supervised_cost,1,completed,1,0.000206,0.000206,0,17.272355,4,1,1,0,1,3303,0,6,6,3,3,1,0.402168,0,0,,0,0,1
73:external_boltons_math-repair-1:supervised_cost:verify-0,external,external_boltons_math,external_boltons_math-repair-1,73,supervised_cost,0,completed,1,0.000181,0.000181,0,11.815271,3,1,1,0,1,3156,0,6,6,3,3,0,0,0,unknown,,0,0,0
73:external_boltons_math-repair-1:supervised_cost:verify-1,external,external_boltons_math,external_boltons_math-repair-1,73,supervised_cost,1,completed,1,0.001787,0.000185,0.001602,46.170623,4,2,2,1,0,3171,15648,6,6,3,3,1,0.451595,0,0,,1,0,0
73:external_boltons_math-repair-2:supervised_cost:verify-0,external,external_boltons_math,external_boltons_math-repair-2,73,supervised_cost,0,completed,1,0.000157,0.000157,0,13.355149,3,1,1,0,1,3015,0,6,6,3,3,0,0,0,unknown,,0,0,0
73:external_boltons_math-repair-2:supervised_cost:verify-1,external,external_boltons_math,external_boltons_math-repair-2,73,supervised_cost,1,completed,1,0.000155,0.000155,0,7.368609,4,1,1,0,1,3002,0,6,6,3,3,1,0.555771,0,0,,0,0,0
73:external_boltons_math-repair-3:supervised_cost:verify-0,external,external_boltons_math,external_boltons_math-repair-3,73,supervised_cost,0,completed,1,0.000467,0.000467,0,87.153635,4,2,2,0,1,6965,0,6,6,3,3,0,0,0,unknown,,1,0,0
73:external_boltons_math-repair-3:supervised_cost:verify-1,external,external_boltons_math,external_boltons_math-repair-3,73,supervised_cost,1,completed,1,0.000641,0.0006410000000000001,0,96.872725,5,2,2,0,1,8030,0,6,6,3,3,1,0.504611,0,0,,1,0,0
101:external_boltons_math-repair-1:supervised_cost:verify-0,external,external_boltons_math,external_boltons_math-repair-1,101,supervised_cost,0,completed,1,0.000181,0.000181,0,12.693007,3,1,1,0,1,3155,0,6,6,3,3,0,0,0,unknown,,0,0,0
101:external_boltons_math-repair-1:supervised_cost:verify-1,external,external_boltons_math,external_boltons_math-repair-1,101,supervised_cost,1,completed,1,0.000179,0.000179,0,11.484206,4,1,1,0,1,3141,0,6,6,3,3,1,0.50381,0,0,,0,0,0
101:external_boltons_math-repair-2:supervised_cost:verify-0,external,external_boltons_math,external_boltons_math-repair-2,101,supervised_cost,0,completed,1,0.000159,0.000159,0,11.782146,3,1,1,0,1,3023,0,6,6,3,3,0,0,0,unknown,,0,0,0
101:external_boltons_math-repair-2:supervised_cost:verify-1,external,external_boltons_math,external_boltons_math-repair-2,101,supervised_cost,1,completed,1,0.000153,0.000153,0,12.002079,4,1,1,0,1,2992,0,6,6,3,3,1,0.554849,0,0,,0,0,0
101:external_boltons_math-repair-3:supervised_cost:verify-0,external,external_boltons_math,external_boltons_math-repair-3,101,supervised_cost,0,completed,0,0.001899,0.000296,0.001603,58.171944,3,2,2,1,0,3830,15660,6,6,2,3,0,0,0,unknown,,0,0,0
101:external_boltons_math-repair-3:supervised_cost:verify-1,external,external_boltons_math,external_boltons_math-repair-3,101,supervised_cost,1,completed,1,0.000463,0.000463,0,56.543053,5,2,2,0,1,6944,0,6,6,3,3,1,0.502095,0,0,,1,0,0
31:apportionment-repair-1:adaptive:verify-0,test,apportionment,apportionment-repair-1,31,adaptive,0,completed,1,0.000143,0.000143,0,16.323494,3,1,1,0,1,1502,0,5,5,2,2,0,0,0,unknown,,0,0,0
31:apportionment-repair-1:adaptive:verify-1,test,apportionment,apportionment-repair-1,31,adaptive,1,completed,1,0.000124,0.000124,0,19.225152,4,1,1,0,1,1394,0,5,5,2,2,1,0.502164,0,0,,0,0,0
31:apportionment-repair-2:adaptive:verify-0,test,apportionment,apportionment-repair-2,31,adaptive,0,completed,1,0.000145,0.000145,0,30.77285,3,1,1,0,1,1517,0,5,5,2,2,0,0,0,unknown,,0,0,1
31:apportionment-repair-2:adaptive:verify-1,test,apportionment,apportionment-repair-2,31,adaptive,1,completed,1,0.00015,0.00015,0,24.044544,4,1,1,0,1,1549,0,5,5,2,2,1,0.453085,0,0,,0,0,1
31:apportionment-repair-3:adaptive:verify-0,test,apportionment,apportionment-repair-3,31,adaptive,0,completed,1,0.000104,0.000104,0,16.275201,3,1,1,0,1,1276,0,5,5,2,2,0,0,0,unknown,,0,0,0
31:apportionment-repair-3:adaptive:verify-1,test,apportionment,apportionment-repair-3,31,adaptive,1,completed,1,0.000119,0.000119,0,21.208717,4,1,1,0,1,1361,0,5,5,2,2,1,0.452412,0,0,,0,0,0
31:edit_distance-repair-1:adaptive:verify-0,test,edit_distance,edit_distance-repair-1,31,adaptive,0,completed,1,0.000112,0.000112,0,12.958818,3,1,1,0,1,1348,0,6,6,2,2,0,0,0,unknown,,0,0,0
31:edit_distance-repair-1:adaptive:verify-1,test,edit_distance,edit_distance-repair-1,31,adaptive,1,completed,1,0.00016,0.00016,0,25.962788,4,1,1,0,1,1631,0,6,6,2,2,1,0.401458,0,0,,0,0,0
31:edit_distance-repair-2:adaptive:verify-0,test,edit_distance,edit_distance-repair-2,31,adaptive,0,completed,1,0.00011,0.00011,0,11.822975,3,1,1,0,1,1335,0,6,6,2,2,0,0,0,unknown,,0,0,0
31:edit_distance-repair-2:adaptive:verify-1,test,edit_distance,edit_distance-repair-2,31,adaptive,1,completed,1,0.00135,9.4e-05,0.0012560000000000002,45.18143,4,2,2,1,0,1241,8733,6,6,2,2,1,0.555568,0,0,,1,0,0
31:edit_distance-repair-3:adaptive:verify-0,test,edit_distance,edit_distance-repair-3,31,adaptive,0,completed,1,0.00013,0.00013,0,20.058753,3,1,1,0,1,1443,0,6,6,2,2,0,0,0,unknown,,0,0,0
31:edit_distance-repair-3:adaptive:verify-1,test,edit_distance,edit_distance-repair-3,31,adaptive,1,completed,1,0.000164,0.000164,0,23.362523,4,1,1,0,1,1644,0,6,6,2,2,1,0.453233,0,0,,0,0,0
31:expression_engine-repair-1:adaptive:verify-0,test,expression_engine,expression_engine-repair-1,31,adaptive,0,completed,1,0.001345,9.8e-05,0.001247,46.723339,3,2,2,1,0,1237,8547,6,6,3,3,0,0,0,unknown,,1,0,0
31:expression_engine-repair-1:adaptive:verify-1,test,expression_engine,expression_engine-repair-1,31,adaptive,1,completed,1,0.000104,0.000104,0,12.081884,4,1,1,0,1,1274,0,6,6,3,3,1,0.401905,0,0,,0,0,0
31:expression_engine-repair-2:adaptive:verify-0,test,expression_engine,expression_engine-repair-2,31,adaptive,0,completed,1,0.000153,0.000153,0,28.239723,3,1,1,0,1,1563,0,6,6,3,3,0,0,0,unknown,,0,0,1
31:expression_engine-repair-2:adaptive:verify-1,test,expression_engine,expression_engine-repair-2,31,adaptive,1,completed,1,0.000159,0.000159,0,23.815946,4,1,1,0,1,1602,0,6,6,3,3,1,0.454271,0,0,,0,0,1
31:expression_engine-repair-3:adaptive:verify-0,test,expression_engine,expression_engine-repair-3,31,adaptive,0,completed,1,0.001382,0.000135,0.001247,50.409244,3,2,2,1,0,1456,8539,6,6,3,3,0,0,0,unknown,,1,0,0
31:expression_engine-repair-3:adaptive:verify-1,test,expression_engine,expression_engine-repair-3,31,adaptive,1,completed,1,0.001331,8.4e-05,0.0012469999999999998,54.748393,4,2,2,1,0,1157,8539,6,6,3,3,1,0.451251,0,0,,1,0,0
31:graph_dependencies-repair-1:adaptive:verify-0,test,graph_dependencies,graph_dependencies-repair-1,31,adaptive,0,completed,1,0.000101,0.000101,0,10.323284,3,1,1,0,1,1276,0,5,5,3,3,0,0,0,unknown,,0,0,0
31:graph_dependencies-repair-1:adaptive:verify-1,test,graph_dependencies,graph_dependencies-repair-1,31,adaptive,1,completed,1,9.5e-05,9.5e-05,0,13.833998,4,1,1,0,1,1243,0,5,5,3,3,1,0.453066,0,0,,0,0,0
31:graph_dependencies-repair-2:adaptive:verify-0,test,graph_dependencies,graph_dependencies-repair-2,31,adaptive,0,completed,1,0.000111,0.000111,0,18.04369,3,1,1,0,1,1339,0,5,5,3,3,0,0,0,unknown,,0,0,1
31:graph_dependencies-repair-2:adaptive:verify-1,test,graph_dependencies,graph_dependencies-repair-2,31,adaptive,1,completed,1,8.1e-05,8.1e-05,0,19.342875,4,1,1,0,1,1164,0,5,5,3,3,1,0.606401,0,0,,0,0,0
31:graph_dependencies-repair-3:adaptive:verify-0,test,graph_dependencies,graph_dependencies-repair-3,31,adaptive,0,completed,1,8.4e-05,8.4e-05,0,12.626673,3,1,1,0,1,1183,0,5,5,3,3,0,0,0,unknown,,0,0,0
31:graph_dependencies-repair-3:adaptive:verify-1,test,graph_dependencies,graph_dependencies-repair-3,31,adaptive,1,completed,1,8.2e-05,8.2e-05,0,12.895237,4,1,1,0,1,1170,0,5,5,3,3,1,0.502842,0,0,,0,0,0
31:interpolation-repair-1:adaptive:verify-0,test,interpolation,interpolation-repair-1,31,adaptive,0,completed,0,0.001368,0.000148,0.0012200000000000002,53.279389,3,2,2,1,0,1453,8016,4,5,2,2,0,0,0,unknown,,0,0,1
31:interpolation-repair-1:adaptive:verify-1,test,interpolation,interpolation-repair-1,31,adaptive,1,completed,1,0.000156,0.000156,0,24.355573,4,1,1,0,1,1504,0,5,5,2,2,1,0.556349,0,0,,0,0,1
31:interpolation-repair-2:adaptive:verify-0,test,interpolation,interpolation-repair-2,31,adaptive,0,completed,0,0.000156,0.000156,0,27.253671,3,1,1,0,1,1510,0,4,5,2,2,0,0,0,unknown,,0,0,1
31:interpolation-repair-2:adaptive:verify-1,test,interpolation,interpolation-repair-2,31,adaptive,1,completed,0,0.000149,0.000149,0,16.471245,5,2,2,0,1,2164,0,4,5,2,2,1,0.555923,0,1,missed_failure,0,0,0
31:interpolation-repair-3:adaptive:verify-0,test,interpolation,interpolation-repair-3,31,adaptive,0,completed,1,9.8e-05,9.8e-05,0,15.964423,3,1,1,0,1,1171,0,5,5,2,2,0,0,0,unknown,,0,0,0
31:interpolation-repair-3:adaptive:verify-1,test,interpolation,interpolation-repair-3,31,adaptive,1,completed,0,9e-05,9e-05,0,27.859052,4,1,1,0,1,1124,0,4,5,2,2,1,0.452188,0,1,missed_failure,0,0,0
31:tabular_join-repair-1:adaptive:verify-0,test,tabular_join,tabular_join-repair-1,31,adaptive,0,failed,0,0.001228,0,0.001228,13.82579,1,1,1,0,0,0,8172,0,4,0,2,0,0,0,unknown,,0,0,0
31:tabular_join-repair-1:adaptive:verify-1,test,tabular_join,tabular_join-repair-1,31,adaptive,1,completed,1,0.000136,0.000136,0,11.020347,4,1,1,0,1,1417,0,4,4,2,2,1,0.401952,0,0,,0,0,1
31:tabular_join-repair-2:adaptive:verify-0,test,tabular_join,tabular_join-repair-2,31,adaptive,0,completed,1,0.000149,0.000149,0,22.594535,3,1,1,0,1,1517,0,4,4,2,2,0,0,0,unknown,,0,0,1
31:tabular_join-repair-2:adaptive:verify-1,test,tabular_join,tabular_join-repair-2,31,adaptive,1,completed,1,0.000135,0.000135,0,19.086406,4,1,1,0,1,1434,0,4,4,2,2,1,0.503057,0,0,,0,0,1
31:tabular_join-repair-3:adaptive:verify-0,test,tabular_join,tabular_join-repair-3,31,adaptive,0,failed,0,0.003892,8.2e-05,0.00381,102.20382,2,4,4,2,0,1111,27018,0,4,0,2,0,0,0,unknown,,0,0,0
31:tabular_join-repair-3:adaptive:verify-1,test,tabular_join,tabular_join-repair-3,31,adaptive,1,completed,1,0.00014,0.00014,0,19.026129,4,1,1,0,1,1457,0,4,4,2,2,1,0.501312,0,0,,0,0,1
47:apportionment-repair-1:adaptive:verify-0,test,apportionment,apportionment-repair-1,47,adaptive,0,completed,1,0.000116,0.000116,0,13.696502,3,1,1,0,1,1345,0,5,5,2,2,0,0,0,unknown,,0,0,0
47:apportionment-repair-1:adaptive:verify-1,test,apportionment,apportionment-repair-1,47,adaptive,1,completed,1,0.000122,0.000122,0,19.725658,4,1,1,0,1,1383,0,5,5,2,2,1,0.503212,0,0,,0,0,0
47:apportionment-repair-2:adaptive:verify-0,test,apportionment,apportionment-repair-2,47,adaptive,0,completed,1,0.001349,0.000111,0.001238,43.29801,3,2,2,1,0,1318,8363,5,5,2,2,0,0,0,unknown,,1,0,0
47:apportionment-repair-2:adaptive:verify-1,test,apportionment,apportionment-repair-2,47,adaptive,1,completed,1,0.000148,0.000148,0,16.247268,4,1,1,0,1,1534,0,5,5,2,2,1,0.452131,0,0,,0,0,1
47:apportionment-repair-3:adaptive:verify-0,test,apportionment,apportionment-repair-3,47,adaptive,0,completed,1,0.000115,0.000115,0,12.708299,3,1,1,0,1,1337,0,5,5,2,2,0,0,0,unknown,,0,0,0
47:apportionment-repair-3:adaptive:verify-1,test,apportionment,apportionment-repair-3,47,adaptive,1,completed,1,0.000117,0.000117,0,15.388302,4,1,1,0,1,1351,0,5,5,2,2,1,0.453426,0,0,,0,0,0
47:edit_distance-repair-1:adaptive:verify-0,test,edit_distance,edit_distance-repair-1,47,adaptive,0,completed,1,0.000166,0.000166,0,16.348042,3,1,1,0,1,1665,0,6,6,2,2,0,0,0,unknown,,0,0,1
47:edit_distance-repair-1:adaptive:verify-1,test,edit_distance,edit_distance-repair-1,47,adaptive,1,completed,1,0.000212,0.000212,0,19.750695,4,1,1,0,1,1938,0,6,6,2,2,1,0.602654,0,0,,0,0,1
47:edit_distance-repair-2:adaptive:verify-0,test,edit_distance,edit_distance-repair-2,47,adaptive,0,completed,1,0.000117,0.000117,0,15.910493,3,1,1,0,1,1378,0,6,6,2,2,0,0,0,unknown,,0,0,0
47:edit_distance-repair-2:adaptive:verify-1,test,edit_distance,edit_distance-repair-2,47,adaptive,1,completed,1,0.00012,0.00012,0,16.805709,4,1,1,0,1,1394,0,6,6,2,2,1,0.505089,0,0,,0,0,0
47:edit_distance-repair-3:adaptive:verify-0,test,edit_distance,edit_distance-repair-3,47,adaptive,0,completed,1,0.000175,0.000175,0,18.235443,4,2,2,0,1,2492,0,6,6,2,2,0,0,0,unknown,,1,0,0
47:edit_distance-repair-3:adaptive:verify-1,test,edit_distance,edit_distance-repair-3,47,adaptive,1,completed,1,0.000166,0.000166,0,14.678682,5,2,2,0,1,2447,0,6,6,2,2,1,0.502994,0,0,,1,0,0
47:expression_engine-repair-1:adaptive:verify-0,test,expression_engine,expression_engine-repair-1,47,adaptive,0,completed,1,0.000138,0.000138,0,12.34571,3,1,1,0,1,1478,0,6,6,3,3,0,0,0,unknown,,0,0,1
47:expression_engine-repair-1:adaptive:verify-1,test,expression_engine,expression_engine-repair-1,47,adaptive,1,completed,1,0.000138,0.000138,0,12.903031,4,1,1,0,1,1477,0,6,6,3,3,1,0.502597,0,0,,0,0,1
47:expression_engine-repair-2:adaptive:verify-0,test,expression_engine,expression_engine-repair-2,47,adaptive,0,completed,1,0.000141,0.000141,0,19.972362,3,1,1,0,1,1494,0,6,6,3,3,0,0,0,unknown,,0,0,1
47:expression_engine-repair-2:adaptive:verify-1,test,expression_engine,expression_engine-repair-2,47,adaptive,1,completed,1,0.000149,0.000149,0,25.170106,4,1,1,0,1,1542,0,6,6,3,3,1,0.766946,0,0,,0,0,1
47:expression_engine-repair-3:adaptive:verify-0,test,expression_engine,expression_engine-repair-3,47,adaptive,0,completed,1,9.5e-05,9.5e-05,0,11.010925,3,1,1,0,1,1220,0,6,6,3,3,0,0,0,unknown,,0,0,0
47:expression_engine-repair-3:adaptive:verify-1,test,expression_engine,expression_engine-repair-3,47,adaptive,1,completed,1,0.000107,0.000107,0,17.604788,4,1,1,0,1,1295,0,6,6,3,3,1,0.452565,0,0,,0,0,0
47:graph_dependencies-repair-1:adaptive:verify-0,test,graph_dependencies,graph_dependencies-repair-1,47,adaptive,0,completed,1,0.000103,0.000103,0,11.342311,3,1,1,0,1,1289,0,5,5,3,3,0,0,0,unknown,,0,0,0
47:graph_dependencies-repair-1:adaptive:verify-1,test,graph_dependencies,graph_dependencies-repair-1,47,adaptive,1,completed,1,9.5e-05,9.5e-05,0,12.109527,4,1,1,0,1,1243,0,5,5,3,3,1,0.555236,0,0,,0,0,0
47:graph_dependencies-repair-2:adaptive:verify-0,test,graph_dependencies,graph_dependencies-repair-2,47,adaptive,0,completed,1,7.8e-05,7.8e-05,0,8.775003,3,1,1,0,1,1144,0,5,5,3,3,0,0,0,unknown,,0,0,0
47:graph_dependencies-repair-2:adaptive:verify-1,test,graph_dependencies,graph_dependencies-repair-2,47,adaptive,1,completed,1,7.8e-05,7.8e-05,0,6.874792,4,1,1,0,1,1144,0,5,5,3,3,1,0.451725,0,0,,0,0,0
47:graph_dependencies-repair-3:adaptive:verify-0,test,graph_dependencies,graph_dependencies-repair-3,47,adaptive,0,completed,1,8.2e-05,8.2e-05,0,9.511364,3,1,1,0,1,1166,0,5,5,3,3,0,0,0,unknown,,0,0,0
47:graph_dependencies-repair-3:adaptive:verify-1,test,graph_dependencies,graph_dependencies-repair-3,47,adaptive,1,completed,1,0.001331,8.3e-05,0.001248,50.2912,4,2,2,1,0,1171,8569,5,5,3,3,1,0.452911,0,0,,1,0,0
